"controle";"tipo_ocorrencia";"base";"data_fato";"mês";"ano"
"10570631-2023";"POSSE E USO";"BARRA DO PIRAÍ";2023-03-17 00:00:00;"mar";2023
"78014411-2023";"ESTELIONATO";"CAXIAS";2023-03-17 00:00:00;"mar";2023
"44060441-2023";"ESTELIONATO";"CAMPOS";2023-03-17 00:00:00;"mar";2023
"26654261-2023";"POSSE E USO";"MACAÉ";2023-03-17 00:00:00;"mar";2023
"71154401-2023";"POSSE E USO";"RECREIO";2023-03-17 00:00:00;"mar";2023
"97011421-2023";"POSSE E USO";"CAMPOS";2023-03-17 00:00:00;"mar";2023
"22866061-2023";"LESÃO CORPORAL DOLOSA";"COPACABANA";2023-03-17 00:00:00;"mar";2023
"41076291-2023";"FURTO";"SÃO GONÇALO";2023-03-18 00:00:00;"mar";2023
NA;"FURTO";"NITERÓI";2023-03-18 00:00:00;"mar";NA
"36152321-2023";"VIOLÊNCIA CONTRA MULHER";"NITERÓI";2023-03-18 00:00:00;"mar";2023
"35180461-2023";"IMPORTUNAÇÃO SEXUAL";"NILÓPOLIS";2023-03-18 00:00:00;"mar";2023
"79022591-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"MAGÉ E PIABETÁ";2023-03-18 00:00:00;"mar";2023
"78347561-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"MAGÉ E PIABETÁ";2023-03-18 00:00:00;"mar";2023
"83168661-2023";"POSSE E USO";"CAMPOS";2023-03-18 00:00:00;"mar";2023
"44526281-2023";"POSSE E USO";"CAMPOS";2023-03-18 00:00:00;"mar";2023
"77637911-2023";"FURTO";"TERESÓPOLIS";2023-03-18 00:00:00;"mar";2023
"51775001-2023";"POSSE E USO";"RECREIO";2023-03-18 00:00:00;"mar";2023
"81947331-2023";"HOMICÍDIO FEMINICÍDIO";"CENTRO";2023-03-18 00:00:00;"mar";2023
"64189901-2023";"POSSE E USO";"CAMPOS";2023-03-18 00:00:00;"mar";2023
"05676211-2022";"MARIA DA PENHA";"NOVA IGUAÇU";2023-03-18 00:00:00;"mar";2022
"85310001-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"AUSTIN";2023-03-18 00:00:00;"mar";2023
"18790111-2023";"MANDADO DE PRISÃO";"AUSTIN";2023-03-18 00:00:00;"mar";2023
"84710371-2023";"POSSE E USO";"TERESÓPOLIS";2023-03-18 00:00:00;"mar";2023
"81299031-2023";"RECEPTAÇÃO";"CAMPOS";2023-03-18 00:00:00;"mar";2023
"94148371-2023";"ACIDENTE DE TRÂNSITO";"BARRA";2023-03-18 00:00:00;"mar";2023
"44924021-2023";"POSSE E USO";"CENTRO";2023-03-18 00:00:00;"mar";2023
"87690691-2023";"ROUBO A ESTABELECIMENTO COMERCIAL";"BARRA";2023-03-18 00:00:00;"mar";2023
"38207111-2023";"APREENSÃO DE VEÍCULOS";"CAMPOS";2023-03-18 00:00:00;"mar";2023
"71014101-2023";"APREENSÃO DE MATERIAL";"BOTAFOGO";2023-03-18 00:00:00;"mar";2023
"74528571-2023";"FURTO";"VOLTA REDONDA";2023-03-18 00:00:00;"mar";2023
"32267161-2023";"FURTO";"NITERÓI";2023-03-18 00:00:00;"mar";2023
"34179931-2023";"CAPTURA DE EVADIDO";"ITABORAÍ";2023-03-19 00:00:00;"mar";2023
"07185132-2023";"POSSE E USO";"NITERÓI";2023-03-19 00:00:00;"mar";2023
"36317121-2023";"RECUPERAÇÃO DE VEÍCULO";"NITERÓI";2023-03-19 00:00:00;"mar";2023
"97687091-2023";"APREENSÃO DE VEÍCULO";"NILÓPOLIS";2023-03-19 00:00:00;"mar";2023
"86016941-2023";"POSSE E USO";"MÉIER";2023-03-19 00:00:00;"mar";2023
"96832031-2023";"FURTO";"LAPA";2023-03-19 00:00:00;"mar";2023
"08332761-2023";"MANDADO DE PRISÃO";"LAPA";2023-03-19 00:00:00;"mar";2023
"34179931-2023";"MANDADO DE PRISÃO";"ITABORAÍ";2023-03-19 00:00:00;"mar";2023
"93142661-2023";"POSSE E USO";"CAMPOS";2023-03-19 00:00:00;"mar";2023
"53083741-2023";"POSSE E USO";"CAMPOS";2023-03-19 00:00:00;"mar";2023
"87853231-2023";"MANDADO DE PRISÃO";"VOLTA REDONDA";2023-03-19 00:00:00;"mar";2023
"99640291-2023";"ARMA DE FOGO";"BARRA";2023-03-19 00:00:00;"mar";2023
"65675171-2023";"POSSE E USO";"CAMPOS";2023-03-19 00:00:00;"mar";2023
"05261461-2023";"POSSE E USO";"CAMPOS";2023-03-19 00:00:00;"mar";2023
"62158581-2023";"POSSE E USO";"VOLTA REDONDA";2023-03-19 00:00:00;"mar";2023
"56520831-2023";"POSSE E USO";"RECREIO";2023-03-19 00:00:00;"mar";2023
"10342631-2023";"VEÍCULO ADULTERADO";"CAMPOS";2023-03-19 00:00:00;"mar";2023
"68048291-2023";"ARMA BRANCA";"COPACABANA";2023-03-19 00:00:00;"mar";2023
"07297211-2023";"DESOBEDIÊNCIA";"BARRA";2023-03-19 00:00:00;"mar";2023
"42899661-2023";"POSSE E USO";"CAMPOS";2023-03-19 00:00:00;"mar";2023
"87152931-2023";"DESACATO";"VOLTA REDONDA";2023-03-19 00:00:00;"mar";2023
"23892292-2023";"APREENSÃO DE MATERIAL";"IPANEMA";2023-03-20 00:00:00;"mar";2023
"99913681-2023";"LESÃO CORPORAL";"TIJUCA";2023-03-20 00:00:00;"mar";2023
"46495001-2023";"APREENSÃO DE MATERIAL";"NITERÓI";2023-03-20 00:00:00;"mar";2023
"87130651-2023";"APREENSÃO DE MATERIAL";"MÉIER";2023-03-20 00:00:00;"mar";2023
"65255991-2023";"APREENSÃO DE MOTOCICLETA";"MAGÉ E PIABETÁ";2023-03-20 00:00:00;"mar";2023
"23482481-2023";"POSSE E USO";"IPANEMA";2023-03-20 00:00:00;"mar";2023
"90574501-2023";"APREENSÃO DE MATERIAL";"BARRA";2023-03-20 00:00:00;"mar";2023
"42529731-2023";"POSSE E USO";"CAMPOS";2023-03-20 00:00:00;"mar";2023
"83520001-2023";"POSSE E USO";"BARRA DO PIRAÍ";2023-03-20 00:00:00;"mar";2023
"92654871-2023";"POSSE E USO";"CAMPOS";2023-03-20 00:00:00;"mar";2023
"98256921-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"MACAÉ";2023-03-20 00:00:00;"mar";2023
"56826741-2023";"POSSE E USO";"CAMPOS";2023-03-20 00:00:00;"mar";2023
"87300781-2023";"POSSE E USO";"CAMPOS";2023-03-20 00:00:00;"mar";2023
"31882901-2023";"POSSE E USO";"CAMPOS";2023-03-20 00:00:00;"mar";2023
"10272512-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"JAPERI";2023-03-20 00:00:00;"mar";2023
"21988261-2023";"POSSE E USO";"RECREIO";2023-03-20 00:00:00;"mar";2023
"49692791-2023";"DESACATO";"RECREIO";2023-03-20 00:00:00;"mar";2023
"00921121-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"COPACABANA";2023-03-20 00:00:00;"mar";2023
"53931851-2023";"POSSE E USO";"BARRA DO PIRAÍ";2023-03-20 00:00:00;"mar";2023
"63531361-2023";"POSSE E USO";"VOLTA REDONDA";2023-03-20 00:00:00;"mar";2023
"88448091-2023";"POSSE E USO";"CAMPOS";2023-03-20 00:00:00;"mar";2023
"74101561-2023";"POSSE E USO";"CAMPOS";2023-03-20 00:00:00;"mar";2023
"11456571-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"NOVA IGUAÇU";2023-03-20 00:00:00;"mar";2023
"63021581-2023";"AMEAÇA";"SÃO GONÇALO";2023-03-20 00:00:00;"mar";2023
"99477151-2023";"AMEAÇA";"TIJUCA";2023-03-21 00:00:00;"mar";2023
"37245071-2023";"APREENSÃO DE ARMA DE FOGO";"NITERÓI";2023-03-21 00:00:00;"mar";2023
"50783741-2023";"MAUS TRATOS A IDOSO";"NILÓPOLIS";2023-03-21 00:00:00;"mar";2023
"86519471-2023";"APREENSÃO DE CELULAR";"CAMPOS";2023-03-21 00:00:00;"mar";2023
"75850701-2023";"APREENSÃO DE VEÍCULOS";"RECREIO";2023-03-21 00:00:00;"mar";2023
"25834921-2023";"TRÁFICO DE DROGAS";"RECREIO";2023-03-21 00:00:00;"mar";2023
"22521191-2023";"POSSE E USO";"RECREIO";2023-03-21 00:00:00;"mar";2023
"69278281-2023";"DESACATO";"COPACABANA";2023-03-21 00:00:00;"mar";2023
"28257362-2023";"MANDADO DE PRISÃO";"MIGUEL PEREIRA";2023-03-21 00:00:00;"mar";2023
"31101391-2023";"APREENSÃO DE CELULAR";"COPACABANA";2023-03-21 00:00:00;"mar";2023
"07617681-2023";"POSSE E USO";"CAMPOS";2023-03-21 00:00:00;"mar";2023
"18328301-2023";"BUSCA E APREENSÃO DE MENOR";"RECREIO";2023-03-21 00:00:00;"mar";2023
"92074631-2023";"ROUBO A TRANSEUNTE";"COPACABANA";2023-03-21 00:00:00;"mar";2023
"43679181-2023";"ROUBO A ESTABELECIMENTO COMERCIAL";"RECREIO";2023-03-21 00:00:00;"mar";2023
"31225711-2023";"FURTO";"COPACABANA";2023-03-21 00:00:00;"mar";2023
"98861011-2023";"FURTO A TRANSEUNTE";"COPACABANA";2023-03-21 00:00:00;"mar";2023
"59386951-2023";"APREENSÃO DE MATERIAL";"BARRA";2023-03-21 00:00:00;"mar";2023
"15078281-2023";"ATO OBSCENO";"BARRA";2023-03-21 00:00:00;"mar";2023
"90679271-2023";"RECEPTAÇÃO";"COPACABANA";2023-03-21 00:00:00;"mar";2023
"48315801-2023";"CRIME AMBIENTAL";"LAPA";2023-03-21 00:00:00;"mar";2023
"84256441-2023";"RECUPERAÇÃO DE VEÍCULO";"SÃO GONÇALO";2023-03-21 00:00:00;"mar";2023
"54383512-2023";"LESÃO CORPORAL";"NITERÓI";2023-03-22 00:00:00;"mar";2023
"46280521-2023";"FATO ATÍPICO";"NITERÓI";2023-03-22 00:00:00;"mar";2023
"13314161-2023";"LESÃO CORPORAL";"NITERÓI";2023-03-22 00:00:00;"mar";2023
"29160911-2023";"FURTO";"NITERÓI";2023-03-22 00:00:00;"mar";2023
"65273631-2023";"FURTO DE BICICLETA";"NILÓPOLIS";2023-03-22 00:00:00;"mar";2023
"31441111-2023";"FURTO TENTADO";"CENTRO";2023-03-22 00:00:00;"mar";2023
"19739841-2023";"LESÃO CORPORAL";"ATERRO";2023-03-22 00:00:00;"mar";2023
"74430121-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"NOVA IGUAÇU";2023-03-22 00:00:00;"mar";2023
"38323061-2023";"POSSE E USO";"RECREIO";2023-03-22 00:00:00;"mar";2023
"12158181-2023";"POSSE E USO";"MACAÉ";2023-03-22 00:00:00;"mar";2023
"59906361-2022";"APREENSÃO DE DROGAS";"BARRA";2023-03-22 00:00:00;"mar";2022
"63099051-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"COPACABANA";2023-03-22 00:00:00;"mar";2023
"59458081-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"CAXIAS";2023-03-22 00:00:00;"mar";2023
"48760541-2023";"POSSE E USO";"CAMPOS";2023-03-22 00:00:00;"mar";2023
"96270611-2023";"MANDADO DE PRISÃO";"SEROPÉDICA";2023-03-22 00:00:00;"mar";2023
"91259961-2023";"APREENSÃO DE DROGAS";"BARRA";2023-03-22 00:00:00;"mar";2023
"67469131-2023";"POSSE E USO";"CAMPOS";2023-03-22 00:00:00;"mar";2023
"39911141-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"MACAÉ";2023-03-22 00:00:00;"mar";2023
"28686411-2023";"DESOBEDIÊNCIA";"CAMPOS";2023-03-22 00:00:00;"mar";2023
"34769151-2023";"MANDADO DE PRISÃO";"BARRA";2023-03-22 00:00:00;"mar";2023
"94321192-2023";"ASSOCIAÇÃO AO TRÁFICO DE DROGAS";"NITERÓI";2023-03-23 00:00:00;"mar";2023
"40939351-2023";"RESISTÊNCIA";"NITERÓI";2023-03-23 00:00:00;"mar";2023
"69453961-2023";"APREENSÃO DE DROGAS";"NITERÓI";2023-03-23 00:00:00;"mar";2023
"23417481-2023";"POSSE E USO";"CAMPOS";2023-03-23 00:00:00;"mar";2023
"85952771-2023";"POSSE E USO";"CAMPOS";2023-03-23 00:00:00;"mar";2023
"35268221-2023";"POSSE E USO";"CAMPOS";2023-03-23 00:00:00;"mar";2023
"44570781-2023";"POSSE E USO";"BARRA DO PIRAÍ";2023-03-23 00:00:00;"mar";2023
"41971402-2023";"POSSE E USO";"MACAÉ";2023-03-23 00:00:00;"mar";2023
"88976421-2023";"DESACATO";"VOLTA REDONDA";2023-03-23 00:00:00;"mar";2023
"87937091-2023";"MAUS TRATOS";"SEROPÉDICA";2023-03-23 00:00:00;"mar";2023
"85652401-2023";"DESACATO";"LARANJEIRAS";2023-03-23 00:00:00;"mar";2023
"09682841-2023";"ESTELIONATO";"AUSTIN";2023-03-23 00:00:00;"mar";2023
"50304841-2023";"POSSE E USO";"TRÊS RIOS";2023-03-24 00:00:00;"mar";2023
"73633091-2023";"POSSE E USO";"TRÊS RIOS";2023-03-24 00:00:00;"mar";2023
"91498891-2023";"POSSE E USO";"TRÊS RIOS";2023-03-24 00:00:00;"mar";2023
"98549711-2023";"BUSCA E APREENSÃO DE MENOR";"TRÊS RIOS";2023-03-24 00:00:00;"mar";2023
"58561271-2023";"RECUPERAÇÃO DE VEÍCULO";"NITERÓI";2023-03-24 00:00:00;"mar";2023
"68760481-2023";"FURTO";"NITERÓI";2023-03-24 00:00:00;"mar";2023
"28521091-2023";"MANDADO DE PRISÃO";"LEBLON";2023-03-24 00:00:00;"mar";2023
"59845471-2023";"FATO ATÍPICO";"CAXIAS";2023-03-24 00:00:00;"mar";2023
"79500361-2023";"PERTUBAÇÃO DO SOSSEGO";"CAMPOS";2023-03-24 00:00:00;"mar";2023
"33959391-2023";"POSSE E USO";"MACAÉ";2023-03-24 00:00:00;"mar";2023
"88689331-2023";"MANDADO DE PRISÃO";"MIGUEL PEREIRA";2023-03-24 00:00:00;"mar";2023
"31041731-2023";"POSSE E USO";"VOLTA REDONDA";2023-03-24 00:00:00;"mar";2023
"30738601-2023";"FURTO";"QUEIMADOS";2023-03-24 00:00:00;"mar";2023
"81588041-2023";"POSSE E USO";"CAMPOS";2023-03-24 00:00:00;"mar";2023
"71606081-2023";"MANDADO DE PRISÃO";"AUSTIN";2023-03-24 00:00:00;"mar";2023
"00780941-2023";"FURTO DE CELULAR";"RECREIO";2023-03-24 00:00:00;"mar";2023
"11627781-2023";"RECEPTAÇÃO";"RECREIO";2023-03-24 00:00:00;"mar";2023
"79939302-2023";"FURTO";"CAMPOS";2023-03-24 00:00:00;"mar";2023
"62464221-2023";"ESTELIONATO";"RECREIO";2023-03-24 00:00:00;"mar";2023
"77354951-2023";"ABANDONO MORAL";"RECREIO";2023-03-24 00:00:00;"mar";2023
"23401181-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"MACAÉ";2023-03-24 00:00:00;"mar";2023
"53349261-2023";"POSSE E USO";"CAMPOS";2023-03-24 00:00:00;"mar";2023
"16074121-2023";"POSSE E USO";"CAMPOS";2023-03-24 00:00:00;"mar";2023
"31577941-2023";"FATO ATÍPICO";"CAXIAS";2023-03-24 00:00:00;"mar";2023
"79994011-2023";"POSSE E USO";"GRAJAÚ E VILA ISABEL";2023-03-24 00:00:00;"mar";2023
"49141651-2023";"RECUPERAÇÃO DE VEÍCULO";"SÃO GONÇALO";2023-03-24 00:00:00;"mar";2023
"17532531-2023";"POSSE E USO";"TRÊS RIOS";2023-03-25 00:00:00;"mar";2023
"84821631-2023";"POSSE E USO";"TRÊS RIOS";2023-03-25 00:00:00;"mar";2023
"87386671-2023";"POSSE E USO";"TRÊS RIOS";2023-03-25 00:00:00;"mar";2023
"20907891-2023";"POSSE E USO";"TRÊS RIOS";2023-03-25 00:00:00;"mar";2023
"27019351-2023";"FURTO";"SÃO GONÇALO";2023-03-25 00:00:00;"mar";2023
"67442141-2023";"CRIME CONTRA MULHER";"NITERÓI";2023-03-25 00:00:00;"mar";2023
"60070231-2023";"FURTO";"NITERÓI";2023-03-25 00:00:00;"mar";2023
"48245541-2023";"APREENSÃO DE MATERIAL";"NITERÓI";2023-03-25 00:00:00;"mar";2023
"30328441-2023";"TRÁFICO DE DROGAS";"CENTRO";2023-03-25 00:00:00;"mar";2023
"66338831-2023";"POSSE E USO";"CENTRO";2023-03-25 00:00:00;"mar";2023
"79356641-2023";"MANDADO DE PRISÃO";"BOTAFOGO";2023-03-25 00:00:00;"mar";2023
"97756831-2023";"APREENSÃO DE MATERIAL";"BARRA DO PIRAÍ";2023-03-25 00:00:00;"mar";2023
"10348482-2023";"DIRIGIR SEM CNH";"LAPA";2023-03-25 00:00:00;"mar";2023
"28253101-2023";"DESACATO";"CAMPOS";2023-03-25 00:00:00;"mar";2023
"00384711-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"NOVA IGUAÇU";2023-03-25 00:00:00;"mar";2023
"10589151-2023";"POSSE E USO";"RECREIO";2023-03-25 00:00:00;"mar";2023
"06536401-2023";"MANDADO DE PRISÃO";"NOVA IGUAÇU";2023-03-25 00:00:00;"mar";2023
"78270051-2023";"POSSE E USO";"RECREIO";2023-03-25 00:00:00;"mar";2023
"43344261-2023";"POSSE E USO";"RECREIO";2023-03-25 00:00:00;"mar";2023
"74054111-2023";"POSSE E USO";"CENTRO";2023-03-25 00:00:00;"mar";2023
"19128201-2023";"POSSE E USO";"CAMPOS";2023-03-25 00:00:00;"mar";2023
"93479331-2023";"POSSE E USO";"CAMPOS";2023-03-25 00:00:00;"mar";2023
"01660021-2023";"MANDADO DE PRISÃO";"NOVA IGUAÇU";2023-03-25 00:00:00;"mar";2023
"76469781-2023";"POSSE E USO";"RECREIO";2023-03-25 00:00:00;"mar";2023
"12408221-2023";"POSSE E USO";"RECREIO";2023-03-25 00:00:00;"mar";2023
"70409331-2023";"POSSE E USO";"RECREIO";2023-03-25 00:00:00;"mar";2023
"54808161-2023";"ARMA DE FOGO";"CAXIAS";2023-03-25 00:00:00;"mar";2023
"07350962-2023";"POSSE E USO";"VOLTA REDONDA";2023-03-25 00:00:00;"mar";2023
"54463942-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"NOVA IGUAÇU";2023-03-25 00:00:00;"mar";2023
"96043341-2023";"POSSE E USO";"MIGUEL PEREIRA";2023-03-25 00:00:00;"mar";2023
"63271191-2023";"MANDADO DE PRISÃO";"JAPERI";2023-03-25 00:00:00;"mar";2023
"73778211-2023";"MANDADO DE PRISÃO";"AUSTIN";2023-03-25 00:00:00;"mar";2023
"60070231-2023";"FURTO";"NITERÓI";2023-03-25 00:00:00;"mar";2023
"89751241-2023";"DIRIGIR SOBRE INFLUÊNCIA DE ALCOOL";"NITERÓI";2023-03-26 00:00:00;"mar";2023
"75921241-2023";"ROUBO";"LAPA";2023-03-26 00:00:00;"mar";2023
"53962981-2023";"DIRIGIR SOBRE INFLUÊNCIA DE ALCOOL";"LAPA";2023-03-26 00:00:00;"mar";2023
"30380021-2023";"MANDADO DE PRISÃO";"CENTRO";2023-03-26 00:00:00;"mar";2023
"45577351-2023";"POSSE E USO";"RECREIO";2023-03-26 00:00:00;"mar";2023
"83133851-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"BARRA";2023-03-26 00:00:00;"mar";2023
"92090751-2023";"POSSE E USO";"MIGUEL PEREIRA";2023-03-26 00:00:00;"mar";2023
"07400131-2023";"POSSE E USO";"VOLTA REDONDA";2023-03-26 00:00:00;"mar";2023
"21177631-2023";"POSSE E USO";"CAMPOS";2023-03-26 00:00:00;"mar";2023
"63399251-2023";"FRAUDE";"BARRA";2023-03-26 00:00:00;"mar";2023
"94544371-2023";"ACIDENTE DE TRÂNSITO";"CAMPOS";2023-03-26 00:00:00;"mar";2023
"68704361-2023";"FATO ATÍPICO";"IPANEMA";2023-03-27 00:00:00;"mar";2023
"79738521-2023";"POSSE E USO";"TRÊS RIOS";2023-03-27 00:00:00;"mar";2023
"79911961-2023";"POSSE E USO";"TRÊS RIOS";2023-03-27 00:00:00;"mar";2023
"37587531-2023";"POSSE E USO";"TRÊS RIOS";2023-03-27 00:00:00;"mar";2023
"34211681-2023";"MARIA DA PENHA";"NITERÓI";2023-03-27 00:00:00;"mar";2023
"07523542-2023";"MANDADO DE PRISÃO";"NILÓPOLIS";2023-03-27 00:00:00;"mar";2023
"00032611-2023";"ROUBO";"ATERRO";2023-03-27 00:00:00;"mar";2023
"73755191-2023";"MANDADO DE PRISÃO";"BARRA";2023-03-27 00:00:00;"mar";2023
"34300891-2023";"ROUBO A RESIDÊNCIA";"GRAJAÚ E VILA ISABEL";2023-03-27 00:00:00;"mar";2023
"04268671-2023";"POSSE E USO";"CAMPOS";2023-03-27 00:00:00;"mar";2023
"50758261-2023";"ROUBO DE APARELHO CELULAR";"GRAJAÚ E VILA ISABEL";2023-03-27 00:00:00;"mar";2023
"26004401-2023";"POSSE E USO";"BARRA";2023-03-27 00:00:00;"mar";2023
"25024301-2023";"APREENSÃO DE MATERIAL";"COPACABANA";2023-03-27 00:00:00;"mar";2023
"83075631-2023";"POSSE E USO";"CAMPOS";2023-03-27 00:00:00;"mar";2023
"23401371-2023";"LESÃO CORPORAL DOLOSA";"BARRA";2023-03-27 00:00:00;"mar";2023
"62378231-2023";"POSSE E USO";"RECREIO";2023-03-27 00:00:00;"mar";2023
"14260871-2023";"POSSE E USO";"CAMPOS";2023-03-27 00:00:00;"mar";2023
"48208291-2023";"POSSE E USO";"CAMPOS";2023-03-27 00:00:00;"mar";2023
"77691271-2023";"FURTO";"VOLTA REDONDA";2023-03-27 00:00:00;"mar";2023
"78250301-2023";"POSSE E USO";"CAMPOS";2023-03-27 00:00:00;"mar";2023
"61400461-2023";"ARMA BRANCA";"CAMPOS";2023-03-27 00:00:00;"mar";2023
"02483321-2023";"POSSE E USO";"NOVA IGUAÇU";2023-03-27 00:00:00;"mar";2023
"61129691-2023";"POSSE E USO";"VOLTA REDONDA";2023-03-27 00:00:00;"mar";2023
"46814701-2023";"POSSE E USO";"RECREIO";2023-03-27 00:00:00;"mar";2023
"53463701-2023";"ROUBO DE APARELHO CELULAR";"CENTRO";2023-03-27 00:00:00;"mar";2023
"07866571-2023";"POSSE E USO";"RECREIO";2023-03-27 00:00:00;"mar";2023
"49475551-2023";"POSSE E USO";"CAMPOS";2023-03-27 00:00:00;"mar";2023
"32023161-2023";"APOIO A GUARNIÇÃO";"SÃO GONÇALO";2023-03-27 00:00:00;"mar";2023
"66111401-2023";"TRÁFICO DE DROGAS";"TRÊS RIOS";2023-03-28 00:00:00;"mar";2023
"88336811-2023";"FURTO A TRANSEUNTE";"COPACABANA";2023-03-28 00:00:00;"mar";2023
"50391991-2023";"MANDADO DE PRISÃO";"ITABORAÍ";2023-03-28 00:00:00;"mar";2023
"51180171-2023";"BUSCA E APREENSÃO DE MENOR";"MÉIER";2023-03-28 00:00:00;"mar";2023
"60853951-2023";"FURTO";"NOVA IGUAÇU";2023-03-28 00:00:00;"mar";2023
"33153721-2023";"AGRESSÃO";"MACAÉ";2023-03-28 00:00:00;"mar";2023
"71576081-2023";"DANO AO PATRIMÔNIO";"CAMPOS";2023-03-28 00:00:00;"mar";2023
"74846232-2023";"POSSE E USO";"CAMPOS";2023-03-28 00:00:00;"mar";2023
"17376301-2023";"VEÍCULO ADULTERADO";"CAMPOS";2023-03-28 00:00:00;"mar";2023
"56355291-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"VOLTA REDONDA";2023-03-28 00:00:00;"mar";2023
"57113322-2023";"ARMA BRANCA";"COPACABANA";2023-03-28 00:00:00;"mar";2023
"29206121-2023";"VEÍCULO ADULTERADO";"CAMPOS";2023-03-28 00:00:00;"mar";2023
"84398561-2023";"POSSE E USO";"RECREIO";2023-03-28 00:00:00;"mar";2023
"44844561-2023";"POSSE E USO";"MACAÉ";2023-03-28 00:00:00;"mar";2023
"42270651-2023";"MANDADO DE PRISÃO";"RECREIO";2023-03-28 00:00:00;"mar";2023
"97750571-2023";"POSSE E USO";"CAMPOS";2023-03-28 00:00:00;"mar";2023
"19438461-2023";"POSSE E USO";"CAMPOS";2023-03-28 00:00:00;"mar";2023
"55909891-2023";"POSSE E USO";"RECREIO";2023-03-28 00:00:00;"mar";2023
"56788011-2023";"POSSE E USO";"VOLTA REDONDA";2023-03-28 00:00:00;"mar";2023
"99937421-2023";"MANDADO DE PRISÃO";"MACAÉ";2023-03-28 00:00:00;"mar";2023
"24991691-2023";"POSSE E USO";"CAMPOS";2023-03-28 00:00:00;"mar";2023
"19900811-2023";"MANDADO DE PRISÃO";"BARRA";2023-03-28 00:00:00;"mar";2023
"16052451-2023";"MANDADO DE PRISÃO";"AUSTIN";2023-03-28 00:00:00;"mar";2023
"70011481-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"TIJUCA";2023-03-29 00:00:00;"mar";2023
"92742821-2023";"APREENSÃO DE MATERIAL";"ITABORAÍ";2023-03-29 00:00:00;"mar";2023
"12171231-2023";"POSSE E USO";"COPACABANA";2023-03-29 00:00:00;"mar";2023
"53846961-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"COPACABANA";2023-03-29 00:00:00;"mar";2023
"66135771-2023";"CAPTURA DE EVADIDO";"GRAJAÚ E VILA ISABEL";2023-03-29 00:00:00;"mar";2023
"05268771-2023";"FURTO";"TERESÓPOLIS";2023-03-29 00:00:00;"mar";2023
"46095831-2023";"POSSE E USO";"MAGÉ E PIABETÁ";2023-03-29 00:00:00;"mar";2023
"08720211-2023";"APROPRIAÇÃO INDÉBITA";"NITERÓI";2023-03-29 00:00:00;"mar";2023
"97413501-2023";"POSSE E USO";"CAMPOS";2023-03-29 00:00:00;"mar";2023
"06573121-2023";"ADULTERAÇÃO DO SINAL IDENTIFICADOR DE VEÍCULO";"CAMPOS";2023-03-29 00:00:00;"mar";2023
"47293101-2023";"POSSE E USO";"CAMPOS";2023-03-29 00:00:00;"mar";2023
"89072311-2023";"POSSE E USO";"CAMPOS";2023-03-29 00:00:00;"mar";2023
"86344521-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"CAXIAS";2023-03-29 00:00:00;"mar";2023
"89027861-2023";"POSSE E USO";"CAMPOS";2023-03-29 00:00:00;"mar";2023
"58882611-2023";"POSSE E USO";"CAMPOS";2023-03-29 00:00:00;"mar";2023
"14814362-2023";"MANDADO DE PRISÃO";"SÃO GONÇALO";2023-03-29 00:00:00;"mar";2023
"88384781-2023";"TRÁFICO DE DROGAS";"MIGUEL PEREIRA";2023-03-29 00:00:00;"mar";2023
"20254311-2023";"FURTO A ESTABELECIMENTO COMERCIAL";"NOVA IGUAÇU";2023-03-29 00:00:00;"mar";2023
"52283891-2023";"POSSE E USO";"SÃO GONÇALO";2023-03-29 00:00:00;"mar";2023
"06140701-2023";"FURTO";"LAPA";2023-03-29 00:00:00;"mar";2023
"47796501-2023";"DESOBEDIÊNCIA";"SÃO GONÇALO";2023-03-29 00:00:00;"mar";2023
"25434411-2023";"ROUBO TENTADO";"NITERÓI";2023-03-30 00:00:00;"mar";2023
"28704501-2023";"DANO AO PATRIMÔNIO";"IPANEMA";2023-03-30 00:00:00;"mar";2023
"81866451-2023";"APREENSÃO";"NILÓPOLIS";2023-03-30 00:00:00;"mar";2023
"43253631-2023";"MANDADO DE PRISÃO";"MAGÉ E PIABETÁ";2023-03-30 00:00:00;"mar";2023
"19932311-2023";"APREENSÃO DE VEÍCULO";"NITERÓI";2023-03-30 00:00:00;"mar";2023
